Codigo_Planta,Nombre_Planta_SIMEM,CodigoAreaOperativa,Area_Operativa,CodigoSubAreaOperativa,Subarea_Operativa,TipoGeneracion,TipoDespachoRecurso,CodigoSICAgente,Fecha,FechaPublicacion,Fuente,Nombre_Recurso_UPME,Departamento,Codigo_Municipio,Municipio,Region_Geografica,Longitud,Latitud,Capacidad_Efectiva_MW,Tipo_Generacion_UPME,Combustible_UPME,Tipo_Despacho_UPME,Clasificacion_UPME,Estado_Recurso_UPME,Agente_Representante_UPME,Fecha_Operacion_UPME,Anio_FPO_UPME,Fecha_Actualizacion_UPME,Factor_Conversion,Es_Menor,Id_UPME,En_SIMEM,En_UPME,Fuente_Cobertura
5TNE,AGPE GRAPAS Y PUNTILLAS EL CABALLO,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TNG,AGPE COLEGIO MONTESSORI SAS,Are0127,Area Caribe,Are0018,SubArea Bolivar,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TNI,AGPE G SPATH SAS,Are0127,Area Caribe,Are0018,SubArea Bolivar,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TNL,,,,,,,,,,,,GD PXV II,SANTANDER,68081.0,BARRANCABERMEJA,Oriente,-73.78214388864318,7.054058477215098,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,ES INVEST COLOMBIA S.A.S. ESP,2026-07-12,2026.0,2026-08-03,0.0,SI,486.0,False,True,Solo UPME
5TNM,,,,,,,,,,,,GD LYRA II,CAUCA,19450.0,MERCADERES,Pacífico,-77.18061737754445,1.7938202194624484,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,BIA ENERGY S.A.S. E.S.P,2026-07-03,2026.0,2026-08-03,0.0,SI,250.0,False,True,Solo UPME
5TNO,AGPE PREMIUM DISTRIBUCIONES SAS,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TNQ,AGPE ICOFORMAS SAS BODEGA 2,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TNT,AGPE JABIR1,Are0128,Area Suroccidental,Are0031,SubArea Huila-Tolima,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TNV,,,,,,,,,,,,GD NAOS V,CAUCA,19532.0,PATÍA,Pacífico,-77.04684557984892,2.158148058676977,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,BIA ENERGY S.A.S. E.S.P,2026-07-10,2026.0,2026-08-03,0.0,SI,237.0,False,True,Solo UPME
5TNZ,AGPE DISTRIBUIDORA Y SUPERMERCADO RAPIMAS PLANETA RICA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TO2,,,,,,,,,,,,GD NAOS IV,CAUCA,19532.0,PATÍA,Pacífico,-77.04684557984892,2.158148058676977,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,BIA ENERGY S.A.S. E.S.P,2026-07-03,2026.0,2026-08-03,0.0,SI,234.0,False,True,Solo UPME
5TO4,AGPE LA GLORIOSA CENTRO,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TO6,AGPE PEMEL SAS,Are0127,Area Caribe,Are0018,SubArea Bolivar,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TO8,AGPE HITACHI ENERGY COLOMBIA SAS,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,EEPC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TQN,,,,,,,,,,,,GD NOVA I,NARIÑO,52240.0,CHACHAGÜÍ,Pacífico,-77.26968941535999,1.3864980677478622,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,BIA ENERGY S.A.S. E.S.P,2026-07-09,2026.0,2026-08-03,0.0,SI,445.0,False,True,Solo UPME
5TQO,AGPE KAREN JIMENA PALACIO BAYONA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TQS,AGPE CALIDRA COLOMBIA SAS,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TQU,AGPE CAPRI 2,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TQW,AGPE PRODISPEL,Are0128,Area Suroccidental,Are0019,SubArea Cauca-Narino,Solar,No Despachado Centralmente,EMIC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TQY,AGPE ALFREDO BAYTER JELKH,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TRJ,AGPE CAMARA DE COMERCIO DE CASANARE,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Solar,No Despachado Centralmente,RTQC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5TRL,AGPE DIEGO FERNANDO ZUTTA ORTEGA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5U9S,,,,,,,,,,,,GD SAN MARTIN I,MAGDALENA,47189.0,CIÉNAGA,Caribe,-74.02495478771974,10.857323271982969,0.99,SOLAR,RAD SOLAR,ND,GEN. DISTRIBUIDA,PRUEBAS,GREENYELLOW COMERCIALIZADORA S.A.S. E.S.P.,2026-07-29,2026.0,2026-08-03,0.0,SI,408.0,False,True,Solo UPME
5U9W,,,,,,,,,,,,SUAREZ,TOLIMA,73770.0,SUÁREZ,Centro,-74.84433286678554,3.969162826058917,8.0,SOLAR,RAD SOLAR,ND,NORMAL,PRUEBAS,ERCO GENERACION S.A.S. ESP,2026-07-17,2026.0,2026-08-03,0.0,SI,534.0,False,True,Solo UPME
5U9Y,AGPE COBRL1,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UAC,AGPE CAMARA DE COMERCIO DE MONTERIA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UAE,AGPE DISMAIZ DEL SINU SAS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UAL,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 1013 31 DE OCTUBRE,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UAN,AGPE MAZKO NORTE,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UAW,AGPE COMBITA RIOHACHA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UCT,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 179 VILLA DEL RIO BOGOTA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UCV,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 635,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UCX,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 932 MAICAO MAREYGUA,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UCZ,AGPE ESTRENO LA PAZ,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UDP,AGPE FUNDACION CENTRO CULTURAL COLOMBO AMERIC,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UGT,AGPE CINES UNIDOS SAS,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,QIEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UH3,AGPE DIANA PAOLA ZAKZUK DAGUER,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UHB,AGPE JORGE MARIO GALOFRE RUGELES,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UHD,AGPE GRUPO SAMATA SAS 4482836,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UHF,AGPE PENAL1,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UHH,AGPE ORLANDO MANUEL PENA DIMARE,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UHJ,AGPE AVICOLA EL GUAMITO SAS,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UHL,AGPE COCREANDO SA,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,BIAC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UHN,AGPE COEXITO ARROYOHONDO,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,EPSC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UU4,AGPE EDS SERVI MENGA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UV1,AGPE GEXA MANGUERAS FLEXIBLES SAS,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UV3,AGPE ZONA COMUN EDIFICIO CENTRO MEDICO CLINICA,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UV5,AGPE SISTEMA FV ROCAPAN,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UV7,AGPE  IGLESIA BAUTISTA CENTRAL,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UV9,AGPE PESQUERA TUMACO,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UVB,AGPE ALIANZA SURTIDORA SAS,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UVD,AGPE BIOMAX PEREIRA,Are0128,Area Suroccidental,Are0022,SubArea CQR,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UVF,AGPE ECOOELSA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UVH,AGPE INDUSTRIA DE ALIMENTOS DON PANCITO,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,RTQC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UW7,AGPE LABVET1,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5UWD,AGPE SURTIDELICIAS FOOD SERVICE SAS COVENA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5VWW,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 191 SOACHA LA DESPENSA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5VXA,AGPE CINELANDIA MULTIPLEX SAS,Are0012,Area Nordeste,Are0130,SubArea Boyaca-Casanare,Solar,No Despachado Centralmente,QIEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5VXC,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 170 PARQUE OSPINA CHIA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5VXE,AGPE JERONIMO MARTINS COLOMBIA SAS TIENDA 277 LAS NIEVES BOGOTA,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5VXG,AGPE CLINICA DE LA VISION OAB SAS,Are0127,Area Caribe,Are0025,SubArea GCM,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5VZ2,AGPE JOSEFINA RUIZ DE PINEDA,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5W4C,AGPE SILVANA ECHEVERRY ECHEVERRY FEGALY,Are0127,Area Caribe,Are0018,SubArea Bolivar,Solar,No Despachado Centralmente,ENBC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5W4E,AGPE PRROC1,Are0056,Area Oriental,Are0017,SubArea Bogota,Solar,No Despachado Centralmente,ETTC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5W4I,AGPE LA CARAMELA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,EPMC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5W4M,AGPE CENTRO CARDIOLOGICO DE CORDOBA SAS,Are0127,Area Caribe,Are0021,SubArea Cordoba_Sucre,Solar,No Despachado Centralmente,SCEC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5WSM,AGPE DISTRIBUIDORA BETMAN SAS,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5WT1,AGPE PRODUCTOS ALIMENTICIOS LA LOCURA PLANTA SA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5WT3,AGPE SUPERMERCADO JM PLUS SAS,Are0012,Area Nordeste,Are0029,SubArea Norte de Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5WT5,AGPE JULIO CONTRERAS,Are0127,Area Caribe,Are0016,SubArea Atlantico,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
5WT7,AGPE COLEGIO LA MERCED,Are0012,Area Nordeste,Are0131,SubArea Santander,Solar,No Despachado Centralmente,GNCC,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,,,,,,,,,,,,,,,,,,,,,True,False,Solo SIMEM
ABJ1,LA CASCADA ( ABEJORRAL),Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,GPEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,LA CASCADA ( ABEJORRAL),ANTIOQUIA,5002.0,ABEJORRAL,Antioquia,-75.43848561982001,5.803723882899126,3.0,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,2007-09-16,2007.0,2026-08-03,0.0,SI,1.0,True,True,SIMEM + UPME
AFR1,AGUA FRESCA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,ADCG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AGUA FRESCA,ANTIOQUIA,5368.0,JERICÓ,Antioquia,-75.7648876440231,5.769816302545644,7.29,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,2008-04-09,2008.0,2026-08-03,0.0,SI,38.0,True,True,SIMEM + UPME
ALBG,ALBAN,Are0128,Area Suroccidental,Are0032,SubArea Valle,Hidraulica,Despachado Centralmente,EPSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,ALBAN,VALLE DEL CAUCA,76109.0,BUENAVENTURA,Pacífico,-77.11964363190235,3.4935464101400964,427.0,HIDRAULICA,AGUA,DC,NORMAL,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2000-12-14,2000.0,2026-08-03,4.0997,NO,592.0,True,True,SIMEM + UPME
ALTG,ALTO TULUA,Are0128,Area Suroccidental,Are0032,SubArea Valle,Hidraulica,No Despachado Centralmente,EPSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,ALTO TULUA,VALLE DEL CAUCA,76834.0,TULUÁ,Pacífico,-76.0325294150837,4.028420260976358,19.9,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2012-05-27,2012.0,2026-08-03,2.23,SI,629.0,True,True,SIMEM + UPME
AMA1,AMAIME,Are0128,Area Suroccidental,Are0032,SubArea Valle,Hidraulica,No Despachado Centralmente,EPSG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AMAIME,VALLE DEL CAUCA,76520.0,PALMIRA,Pacífico,-76.22786086762281,3.558395439731676,19.17,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,CELSIA COLOMBIA S.A. E.S.P.,2011-01-05,2011.0,2026-08-03,1.55,SI,622.0,True,True,SIMEM + UPME
AMF1,AMALFI,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,HZEG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AMALFI,ANTIOQUIA,5031.0,AMALFI,Antioquia,-74.98129809431317,6.977657056943432,0.81,HIDRAULICA,AGUA,ND,GEN. DISTRIBUIDA,OPERACIÓN,HZ ENERGY S.A.S. E.S.P.,2007-08-04,2007.0,2026-08-03,0.0,SI,5.0,True,True,SIMEM + UPME
AMR1,AMERICA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,EPMG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AMERICA,ANTIOQUIA,5001.0,MEDELLÍN,Antioquia,-75.6110393232332,6.257590449778692,0.41,HIDRAULICA,AGUA,ND,GEN. DISTRIBUIDA,OPERACIÓN,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,1996-12-31,1997.0,2026-08-03,0.0,SI,47.0,True,True,SIMEM + UPME
ARG1,TERMOFENIX I 1,Are0127,Area Caribe,Are0018,SubArea Bolivar,Termica,No Despachado Centralmente,DEPG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,TERMOFENIX I 1,BOLÍVAR,13001.0,CARTAGENA DE INDIAS,Caribe,-75.45921916563543,10.46297167339698,15.0,TERMICA,GAS,ND,NORMAL,OPERACIÓN,DEPI ENERGY S.A.S. E.S.P.,2016-03-14,2016.0,2026-08-03,8.95,SI,162.0,True,True,SIMEM + UPME
ASN1,ASNAZU,Are0128,Area Suroccidental,Are0032,SubArea Valle,Hidraulica,No Despachado Centralmente,CDIG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,ASNAZU,CAUCA,19780.0,SUÁREZ,Pacífico,-76.74582692780312,2.936863439479108,0.45,HIDRAULICA,AGUA,ND,NORMAL,OPERACIÓN,CENTRALES ELECTRICAS DEL CAUCA S.A. E.S.P.,1933-12-31,1934.0,2026-08-03,0.0,SI,222.0,True,True,SIMEM + UPME
ATLP,,,,,,,,,,,,ATLANTICO,ATLÁNTICO,8849.0,USIACURÍ,Caribe,-74.98267500042255,10.740522017556282,180.0,SOLAR,RAD SOLAR,DC,NORMAL,PRUEBAS,ENEL COLOMBIA SA ESP,2026-02-24,2026.0,2026-08-03,0.0,NO,137.0,False,True,Solo UPME
AYR1,AUTOG AYURA,Are0002,Area Antioquia,Are0015,SubArea Antioquia,Hidraulica,No Despachado Centralmente,EPMG,2026-08-03,2026-08-03,SIMEM 0bfc9d + 841808 + 10F2C9,AUTOG AYURA,ANTIOQUIA,5266.0,ENVIGADO,Antioquia,-75.5465078187818,6.1540026312566525,16.7,HIDRAULICA,AGUA,ND,AUTOGENERADOR,OPERACIÓN,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,1983-10-25,1983.0,2026-08-03,2.437,NO,28.0,True,True,SIMEM + UPME
